OBJECTID,Join_Count,TARGET_FID,JOIN_FID,EGRID,COMMUNE,NO_COMM,NO_PARCELLE,IDEDDP,SURFACE,MUTMAI,MUTORI,PROVENANCE,VALIDITE,TYPE_PROPRI,PLAN_RF,EXTRAIT_RDPPF_PDF,NO_CLASSEMENT,NOM,NATURE_OBJET,DATE_ACE,PROTECTION_FEDERALE,LIEN_WWW,LIEN_ARRETE,SHAPE_Length,SHAPE_Area,x,y
"638","1","59814","520",CH928193656333,Cartigny,"9","1015",9:1015,"259",,"0000000",terrestre,en vigueur,privé,"27",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH928193656333,MS-c 134,Ancienne boucle du Rhône,Parcelle,02.10.1956,"-",https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c134.pdf,68.210991926083,258.598490548744,6.0271053978,46.1796401962
"639","1","59921","790",CH309263476536,Genève-Petit-Saconnex,"23","5847",23:5847,"1447",,"212020",terrestre,en vigueur,privé,"54",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH309263476536,MS-c 274,Ancien domaine de la Forêt - parcelle,Parcelle,04.05.2016,"-",https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c274.pdf,176.957455590323,1447.08847674154,6.1262701956,46.2157891295
"640","1","59962","759",CH928726656386,Cartigny,"9","1004",9:1004,"3220",,"0000000",terrestre,en vigueur,privé,"27",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH928726656386,MS-c 134,Ancienne boucle du Rhône,Parcelle,02.10.1956,"-",https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c134.pdf,284.407253451771,3220.22369633144,6.0259265609,46.1783253609
"641","1","59971","655",CH416395658056,Cartigny,"9","2169",9:2169,"2820",,"0000000",terrestre,en vigueur,privé,"28",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH416395658056,MS-c 134,Ancienne boucle du Rhône,Parcelle,02.10.1956,"-",https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c134.pdf,386.373532190505,2819.74765794602,6.0271570270,46.1812679241
"642","1","59977","125",CH436581634606,Genève-Petit-Saconnex,"23","1041",23:1041,"311","0482016","0000000",terrestre,en vigueur,privé,"35",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH436581634606,MS-c 236,Maison Ronde,"Maison, immeuble",28.06.1995,"-",https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c236.pdf,70.6390555444667,310.871115418972,6.1289830270,46.2058027923
"643","1","60007","142",CH481665638064,Cartigny,"9","2485",9:2485,"5601",,"0000000",terrestre,en vigueur,privé,"27",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH481665638064,MS-c 134,Ancienne boucle du Rhône,Parcelle,02.10.1956,"-",https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c134.pdf,435.323483278356,5600.74837106057,6.0234086613,46.1823740940
"644","1","60008","922",CH496580166341,Cartigny,"9","2488",9:2488,"448",,"0000000",terrestre,en vigueur,privé,"27",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH496580166341,MS-c 134,Ancienne boucle du Rhône,Parcelle,02.10.1956,"-",https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c134.pdf,87.649728979153,448.051175532669,6.0238716903,46.1826999063
"645","1","60018","883",CH508063166594,Cartigny,"9","2486",9:2486,"77101",,"0000000",terrestre,en vigueur,privé,"27",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH508063166594,MS-c 134,Ancienne boucle du Rhône,Parcelle,02.10.1956,"-",https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c134.pdf,1105.07186430009,77101.452999106,6.0230025887,46.1805480580
"646","1","60058","70",CH868965631527,Cartigny,"9","459",9:459,"2061",,"0000000",terrestre,en vigueur,privé,"27",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH868965631527,MS-c 134,Ancienne boucle du Rhône,Parcelle,02.10.1956,"-",https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c134.pdf,267.030504189083,2061.15639917255,6.0263654432,46.1777746803
"647","1","60061","142",CH516316658054,Cartigny,"9","2760",9:2760,"335",,"0000000",terrestre,en vigueur,dépendance,"27",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH516316658054,MS-c 134,Ancienne boucle du Rhône,Parcelle,02.10.1956,"-",https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c134.pdf,183.713368940245,335.085997167354,6.0226887602,46.1820923659
"648","1","60098","354",CH581665638921,Cartigny,"9","1710",9:1710,"6270",,"0000000",terrestre,en vigueur,privé,"27",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH581665638921,MS-c 134,Ancienne boucle du Rhône,Parcelle,02.10.1956,"-",https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c134.pdf,377.489297589675,6269.76938417383,6.0266446162,46.1788835973
"649","1","60110","875",CH546365817704,Cartigny,"9","1935",9:1935,"2952",,"0000000",terrestre,en vigueur,privé,"26",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH546365817704,MS-c 134,Ancienne boucle du Rhône,Parcelle,02.10.1956,"-",https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c134.pdf,455.902532623803,2952.13602111627,6.0246437519,46.1770718376
"650","1","60156","238",CH708963556554,Cartigny,"9","2769",9:2769,"1128",,"0000000",terrestre,en vigueur,DP communal,"28",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH708963556554,MS-c 134,Ancienne boucle du Rhône,Parcelle,02.10.1956,"-",https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c134.pdf,346.664198688212,1127.87378152877,6.0278308729,46.1806647147
"651","1","60157","81",CH716355658914,Cartigny,"9","1702",9:1702,"2675",,"0000000",terrestre,en vigueur,privé,"27",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH716355658914,MS-c 134,Ancienne boucle du Rhône,Parcelle,02.10.1956,"-",https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c134.pdf,273.297628387168,2674.58627696914,6.0271509210,46.1799444027
"652","1","60173","297",CH876388846537,Cartigny,"9","2250",9:2250,"9043",,"0000000",terrestre,en vigueur,privé,"26",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH876388846537,MS-c 134,Ancienne boucle du Rhône,Parcelle,02.10.1956,"-",https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c134.pdf,423.675579147205,9043.43489707235,6.0186818297,46.1791931876
"653","1","60178","205",CH988765639794,Genève-Petit-Saconnex,"23","5557",23:5557,"1779",,"132013",terrestre,en vigueur,privé,"40",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH988765639794,MS-c 99-100,Falaises de Saint-Jean,Parcelle,07.05.1929,"-",https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c99-100.pdf,221.32251261243,1778.91370745233,6.1218336806,46.2023006140
"654","1","60182","935",CH196593576397,Genève-Petit-Saconnex,"23","5903",23:5903,"2565",,"172022",terrestre,en vigueur,privé,"43",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH196593576397,MS-c 152,Partie de la propriété Masset,Parcelle,11.09.1959,"-",https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c152.pdf,209.923059540768,2565.32232710903,6.1174140332,46.2045501725
"655","1","60199","45",CH655265876385,Russin,"40","2605",40:2605,"163","111991","111991",terrestre,en vigueur,DP communal,"18",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH655265876385,MS-c 250,Château Fazy,Parcelle,15.11.2000,"-",https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c250.pdf,168.672671054664,163.437054415519,6.0133519189,46.1863633892
"656","1","60199","174",CH655265876385,Russin,"40","2605",40:2605,"163","111991","111991",terrestre,en vigueur,DP communal,"18",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH655265876385,MS-c 250,Domaine Fazy - Orangerie ,"Maison, immeuble",15.11.2000,"-",https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c250.pdf,168.672671054664,163.437054415519,6.0133519189,46.1863633892
"657","1","60215","163",CH896587866320,Cartigny,"9","2171",9:2171,"955",,"0000000",terrestre,en vigueur,privé,"28",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH896587866320,MS-c 134,Ancienne boucle du Rhône,Parcelle,02.10.1956,"-",https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c134.pdf,177.07084513352,955.391572111598,6.0270526496,46.1811652299
"658","1","60216","357",CH808763866578,Cartigny,"9","1402",9:1402,"2288",,"0000000",terrestre,en vigueur,privé,"26",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH808763866578,MS-c 134,Ancienne boucle du Rhône,Parcelle,02.10.1956,"-",https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c134.pdf,403.380673929803,2288.40168950219,6.0247866364,46.1774142375
"659","1","60239","842",CH888665638768,Cartigny,"9","2491",9:2491,"1877",,"0000000",terrestre,en vigueur,privé,"27",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH888665638768,MS-c 134,Ancienne boucle du Rhône,Parcelle,02.10.1956,"-",https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c134.pdf,187.902444487402,1876.93516241161,6.0238047347,46.1820887598
"660","1","60266","791",CH584365638077,Cartigny,"9","1707",9:1707,"2690",,"0000000",terrestre,en vigueur,privé,"27",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH584365638077,MS-c 134,Ancienne boucle du Rhône,Parcelle,02.10.1956,"-",https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c134.pdf,250.281378137929,2689.65215684867,6.0272223059,46.1803388296
"661","1","60355","674",CH188965638434,Genève-Petit-Saconnex,"23","5306",23:5306,"8738","0172022","0132007",terrestre,en vigueur,privé,"43",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH188965638434,MS-c 152,Partie de la propriété Masset,Parcelle,11.09.1959,"-",https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c152.pdf,508.18106126929,8737.78671583623,6.1170390897,46.2037750923
"662","1","60493","227",CH116389658414,Genève-Petit-Saconnex,"23","5307",23:5307,"3726","0232015","0132007",terrestre,en vigueur,privé,"43",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH116389658414,MS-c 152,Partie de la propriété Masset,Parcelle,11.09.1959,"-",https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c152.pdf,286.51877763573,3725.61286443425,6.1176324846,46.2036537409
"663","1","60816","790",CH976390876573,Genève-Petit-Saconnex,"23","5690",23:5690,"418",,"672016",terrestre,en vigueur,DP communal,"54",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH976390876573,MS-c 274,Ancien domaine de la Forêt - parcelle,Parcelle,04.05.2016,"-",https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c274.pdf,332.31991995179,417.76445115878,6.1264780435,46.2162182532
"664","1","60818","790",CH988765639004,Genève-Petit-Saconnex,"23","5691",23:5691,"6724",,"672016",terrestre,en vigueur,privé,"54",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH988765639004,MS-c 274,Ancien domaine de la Forêt - parcelle,Parcelle,04.05.2016,"-",https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c274.pdf,601.494076104383,6724.12830457482,6.1257276461,46.2163425383
"665","1","61007","913",CH881765638392,Vernier,"46","3415",46:3415,"12537","0072022","1231974",terrestre,en vigueur,privé,"46",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH881765638392,MS-c 198,Maison Naville à Vernier,Parcelle,20.10.1970,Oui,https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c198.pdf,461.544769735125,12536.6244441311,6.0850340857,46.2150269783
"666","1","61244","790",CH996590876353,Genève-Petit-Saconnex,"23","5692",23:5692,"320",,"672016",terrestre,en vigueur,privé,"54",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH996590876353,MS-c 274,Ancien domaine de la Forêt - parcelle,Parcelle,04.05.2016,"-",https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c274.pdf,77.9564667541072,319.922153035172,6.1252167791,46.2165108476
"667","1","61244","889",CH996590876353,Genève-Petit-Saconnex,"23","5692",23:5692,"320",,"672016",terrestre,en vigueur,privé,"54",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH996590876353,MS-c 274,Ancien domaine de la Forêt - dépendance,"Maison, immeuble",04.05.2016,"-",https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c274.pdf,77.9564667541072,319.922153035172,6.1252167791,46.2165108476
"668","1","61245","33",CH909063876557,Genève-Petit-Saconnex,"23","5693",23:5693,"227",,"672016",terrestre,en vigueur,privé,"54",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH909063876557,MS-c 274,Ancien domaine de la Forêt - maison de maître,"Maison, immeuble",04.05.2016,"-",https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c274.pdf,69.8976472447083,226.863627991392,6.1255034245,46.2163772520
"669","1","61245","790",CH909063876557,Genève-Petit-Saconnex,"23","5693",23:5693,"227",,"672016",terrestre,en vigueur,privé,"54",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH909063876557,MS-c 274,Ancien domaine de la Forêt - parcelle,Parcelle,04.05.2016,"-",https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c274.pdf,69.8976472447083,226.863627991392,6.1255034245,46.2163772520
"670","1","61334","432",CH546365803747,Genthod,"25","1495",25:1495,"1888","0102022","111998",terrestre,en vigueur,privé+dépendance,"4",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH546365803747,MS-c 132,Maison Lullin-de Saussure,Parcelle,14.09.1956,"-",https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c132.pdf,643.130505560075,1888.49841265939,6.1649838368,46.2667293173
"671","1","61518","266",CH559665856304,Onex,"34","105",34:105,"27430","0122014","0000000",terrestre,en vigueur,privé,"3",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH559665856304,MS-c 175,Mairie d'Onex,Parcelle,02.03.1962,Oui,https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c175.pdf,724.968069297448,27430.2333531041,6.1027274944,46.1808152265
"672","1","61779","529",CH528595656343,Onex,"34","104",34:104,"418","0122014","0000000",terrestre,en vigueur,privé,"3",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH528595656343,MS-c 57,Ancienne église Saint-Martin,"Maison, immeuble",30.12.1921,"-",https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c57.pdf,79.8486516104801,417.983223485538,6.1007383499,46.1820047678
"673","1","61779","559",CH528595656343,Onex,"34","104",34:104,"418","0122014","0000000",terrestre,en vigueur,privé,"3",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH528595656343,MS-c 57,Ancienne église Saint-Martin,Parcelle,30.12.1921,"-",https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c57.pdf,79.8486516104801,417.983223485538,6.1007383499,46.1820047678
"674","1","61926","658",CH182365638569,Genève-Petit-Saconnex,"23","2182",23:2182,"53685","0102024","1571939",terrestre,en vigueur,privé,"80",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH182365638569,MS-c 243,Villa Rigot,Parcelle,28.07.1999,"-",https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c243.pdf,956.503154877973,53684.8451160686,6.1418533475,46.2219930799
"675","1","62935","221",CH196593106344,Hermance,"28","2547",28:2547,"473",,"62021",terrestre,en vigueur,privé,"9",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH196593106344,MS-c 111,Divers immeubles et murs de l'ancienne enceinte d'Hermance,Parcelle,02.11.1945,Oui,https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c111.pdf,109.799453327112,472.59044771594,6.2438134813,46.3015612410
"676","1","62935","687",CH196593106344,Hermance,"28","2547",28:2547,"473",,"62021",terrestre,en vigueur,privé,"9",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH196593106344,MS-c 111,Divers immeubles et murs de l'ancienne enceinte d'Hermance,"Maison, immeuble",02.11.1945,Oui,https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c111.pdf,109.799453327112,472.59044771594,6.2438134813,46.3015612410
"677","1","62936","221",CH109363106591,Hermance,"28","2548",28:2548,"195",,"62021",terrestre,en vigueur,privé,"9",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH109363106591,MS-c 111,Divers immeubles et murs de l'ancienne enceinte d'Hermance,Parcelle,02.11.1945,Oui,https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c111.pdf,68.0153601685815,194.857919375555,6.2436697466,46.3015783036
"678","1","62936","666",CH109363106591,Hermance,"28","2548",28:2548,"195",,"62021",terrestre,en vigueur,privé,"9",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH109363106591,MS-c 111,Divers immeubles et murs de l'ancienne enceinte d'Hermance,"Maison, immeuble",02.11.1945,Oui,https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c111.pdf,68.0153601685815,194.857919375555,6.2436697466,46.3015783036
"679","1","62937","681",CH236589631137,Hermance,"28","1191",28:1191,"1592","0062021","0000000",terrestre,en vigueur,privé,"9",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH236589631137,MS-c 111,Divers immeubles et murs de l'ancienne enceinte d'Hermance,Parcelle,02.11.1945,Oui,https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c111.pdf,368.146625102888,1591.71970006154,6.2429156099,46.3016288887
"680","1","64133","455",CH108963196575,Genève-Eaux-Vives,"22","826",22:826,"1027","0012013","0000000",terrestre,en vigueur,privé,"25",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH108963196575,MS-c 269,"Villa Florentine, ""Villa Merry""","Maison, immeuble",30.05.2012,"-",https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c269.pdf,131.110921440863,1026.57546105948,6.1691909028,46.2003526229
"681","1","64133","858",CH108963196575,Genève-Eaux-Vives,"22","826",22:826,"1027","0012013","0000000",terrestre,en vigueur,privé,"25",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH108963196575,MS-c 269,"Villa Florentine, ""Villa Merry""",Parcelle,30.05.2012,"-",https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c269.pdf,131.110921440863,1026.57546105948,6.1691909028,46.2003526229
"682","1","64170","428",CH896587916305,Dardagny,"20","1038",20:1038,"11221","0082022","0292002",terrestre,en vigueur,privé,"24",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH896587916305,MS-c 258,Maison Leleux,Parcelle,07.01.2004,"-",https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c258.pdf,485.258868839731,11221.4422259018,5.9933764260,46.1970589117
"683","1","64215","283",CH816343658889,Dardagny,"20","1037",20:1037,"6030","0082022","0292002",terrestre,en vigueur,privé,"24",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH816343658889,MS-c 258,Maison Leleux,Parcelle,07.01.2004,"-",https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c258.pdf,322.112793669614,6029.80164731375,5.9946236349,46.1969597307
"684","1","64236","859",CH416395658947,Cologny,"17","1557",17:1557,"242","81985","81985",terrestre,en vigueur,privé,"1",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH416395658947,MS-c 230,Maison de Saussure,Parcelle,01.07.1987,"-",https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c230.pdf,80.1044388130549,241.741382899435,6.1754595572,46.2036381646
"685","1","64658","278",CH628748656387,Genève-Eaux-Vives,"22","153",22:153,"714",,"0000000",terrestre,en vigueur,privé,"5",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH628748656387,MS-c 252,Maison Royale,"Maison, immeuble",30.05.2001,"-",https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c252.pdf,108.611061558987,713.852132065711,6.1610315558,46.2068334346
